,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
573,1362023402467328001,1362023402467328001,1613566658000.0,2021-02-17 12:57:38,+0000,,"One JRF post available at AIIMS, New Delhi. Find more details in the enclosed screenshot. @VoicesofIndAcad @aiims_newdelhi Apply before 28th Feb.  https://t.co/T8c418pK9E",en,[],[],140761184,140761184,sachin_singla,"Sachin Kumar, PhD",3,12,https://twitter.com/sachin_singla/status/1362023402467328001,[],['https://pbs.twimg.com/media/EubhDoYVgAc-HTP.jpg'],1,https://pbs.twimg.com/media/EubhDoYVgAc-HTP.jpg,False,7,0,1,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
574,1362005736755183628,1362005736755183628,1613562447000.0,2021-02-17 11:47:27,+0000,"{'type': 'Point', 'coordinates': [28.63096, 77.21722]}",Just posted a photo @ DELHI AIIMS Hospital  https://t.co/QgWmQ3078j,en,[],[],1110436360924643328,1110436360924643328,IndiasHelpingY1,India's Helping Youth,3,11,https://twitter.com/IndiasHelpingY1/status/1362005736755183628,['https://www.instagram.com/p/CLZGXAvrGfn/?igshid=hyo93thgprtv'],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
575,1361954740301492228,1361954740301492228,1613550288000.0,2021-02-17 08:24:48,+0000,,"@aiims_newdelhi obs and gynae ki online date mil hee rhi hai,,kyo.....?",en,[],[],1035887882626523136,1035887882626523136,aawara_deewana,जय श्री कृष्णा,3,08,https://twitter.com/aawara_deewana/status/1361954740301492228,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
576,1361871933889908738,1361871933889908738,1613530546000.0,2021-02-17 02:55:46,+0000,,#hospitals #Pharmacy #medical #doctor #medical #store  #chemist #medical  #shop #online #pharmacy #medicine  #pharmacy #franchise #aiims #pharmacy #franchise # #healthcare #healthcare #dental #doctor #health #dentistry #dentist #dentistry  https://t.co/VCOfugnJZ7,und,"['hospitals', 'pharmacy', 'medical', 'doctor', 'medical', 'store', 'chemist', 'medical', 'shop', 'online', 'pharmacy', 'medicine', 'pharmacy', 'franchise', 'aiims', 'pharmacy', 'franchise', 'healthcare', 'healthcare', 'dental', 'doctor', 'health', 'dentistry', 'dentist', 'dentistry']",[],1359428181594308610,1359428181594308610,aiims_pharmacy,AIIMS PHARMACY,3,02,https://twitter.com/aiims_pharmacy/status/1361871933889908738,[],['https://pbs.twimg.com/media/EuZXS_EU4AAJIWo.jpg'],1,https://pbs.twimg.com/media/EuZXS_EU4AAJIWo.jpg,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
577,1361862177385185281,1361862177385185281,1613528219000.0,2021-02-17 02:16:59,+0000,,hospitals #Pharmacy #medical #doctor #medical #store  #chemist #medical  #shop #online #pharmacy #medicine  #pharmacy #franchise #aiims #pharmacy #franchise # #healthcare #healthcare #dental #doctor #health #dentistry #dentist #dentistry  https://t.co/REMLYjMhHh,en,"['pharmacy', 'medical', 'doctor', 'medical', 'store', 'chemist', 'medical', 'shop', 'online', 'pharmacy', 'medicine', 'pharmacy', 'franchise', 'aiims', 'pharmacy', 'franchise', 'healthcare', 'healthcare', 'dental', 'doctor', 'health', 'dentistry', 'dentist', 'dentistry']",[],1359428181594308610,1359428181594308610,aiims_pharmacy,AIIMS PHARMACY,3,02,https://twitter.com/aiims_pharmacy/status/1361862177385185281,[],['https://pbs.twimg.com/media/EuZObPNU4AELvpQ.jpg'],1,https://pbs.twimg.com/media/EuZObPNU4AELvpQ.jpg,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
578,1361760685466656769,1361760685466656769,1613504022000.0,2021-02-16 19:33:42,+0000,,#Pharmacy #medical doctor#medical store  #chemist #medical shop #online pharmacy #medicine  #pharmacy franchise #aiims pharmacy #franchise  https://t.co/8NmW4OqH43,en,"['pharmacy', 'medical', 'chemist', 'medical', 'online', 'medicine', 'pharmacy', 'aiims', 'franchise']",[],1359428181594308610,1359428181594308610,aiims_pharmacy,AIIMS PHARMACY,2,19,https://twitter.com/aiims_pharmacy/status/1361760685466656769,[],['https://pbs.twimg.com/media/EuXyHGIUcAARONu.jpg'],1,https://pbs.twimg.com/media/EuXyHGIUcAARONu.jpg,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
579,1361699226690850819,1361699226690850819,1613489369000.0,2021-02-16 15:29:29,+0000,,#Pharmacy #medical doctor#medical store  #chemist #medical shop #online pharmacy #medicine  #pharmacy franchise #aiims pharmacy #franchise  https://t.co/qQyTRbaakE,en,"['pharmacy', 'medical', 'chemist', 'medical', 'online', 'medicine', 'pharmacy', 'aiims', 'franchise']",[],1359428181594308610,1359428181594308610,aiims_pharmacy,AIIMS PHARMACY,2,15,https://twitter.com/aiims_pharmacy/status/1361699226690850819,[],['https://pbs.twimg.com/media/EuW6NAsVIAcYVlC.jpg'],1,https://pbs.twimg.com/media/EuW6NAsVIAcYVlC.jpg,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
580,1361693901313118208,1361693901313118208,1613488099000.0,2021-02-16 15:08:19,+0000,,"Department of Community and Family Medicine, AIIMS Patna ❤️  https://t.co/x8VNZCzUMx",en,[],[],887201479135645702,887201479135645702,dr_venkatesh_k,Dr Venkatesh Karthikeyan,2,15,https://twitter.com/dr_venkatesh_k/status/1361693901313118208,[],['https://pbs.twimg.com/media/EuW1WSsVEAMbZ9K.jpg'],1,https://pbs.twimg.com/media/EuW1WSsVEAMbZ9K.jpg,False,6,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
581,1361656433826226180,1361656433826226180,1613479166000.0,2021-02-16 12:39:26,+0000,,Delhi Police ❤️Ki Police  Aiims हॉस्पिटल में ब्लड की जरूरत होने पर तुरन्त पहुंचे @DelhiPolice के जवान #संदीप जो @DCPSouthDelhi  के थाना #कोटला #मुबारकपुर में तैनात हैं सैलूट @CPDelhi @Delta1Four @LtGovDelhi @lakshay_cop @DcpCrime @BalaYad25726145 @DelhiCopSatwant @SOsDelhiPolice  https://t.co/fdLUQ0RPTc,hi,"['संदीप', 'कोटला', 'मुबारकपुर']",[],1214892238880178177,1214892238880178177,DelhiCopRavindr,Ravinder Dhariwal,2,12,https://twitter.com/DelhiCopRavindr/status/1361656433826226180,[],['https://pbs.twimg.com/media/EuWTTPdXUAQB0dj.jpg'],1,https://pbs.twimg.com/media/EuWTTPdXUAQB0dj.jpg,False,56,7,22,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
582,1361604314070872067,1361604314070872067,1613466740000.0,2021-02-16 09:12:20,+0000,,"@MPNeerajShekhar नमस्कार,आज भी बलिया के लोगों को इलाज के लिए वाराणसी और लखनऊ भागते हुए देखना बहुत दुखद लगता है, आदरणीय चंद्रशेखर जी का नाम ले के आज भी हमलोग विश्व में गौरवान्वित महसूस करते हैं इसी विचार से मुझे लगा की आप ही AIIMS/PGI/BHU जैसा हॉस्पिटल बलिया को भी दिला सकते हैं",hi,[],[],207876627,207876627,shubhanshu07,shubhanshu pandey,2,09,https://twitter.com/shubhanshu07/status/1361604314070872067,[],[],0,,False,0,1,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
583,1361515538158026757,1361515538158026757,1613445574000.0,2021-02-16 03:19:34,+0000,,#pharmacy #chemist #Franchiese #Medical #doctor #Pharmacist #pharma  https://t.co/QyANMkEuaI,und,"['pharmacy', 'chemist', 'franchiese', 'medical', 'doctor', 'pharmacist', 'pharma']",[],1359428181594308610,1359428181594308610,aiims_pharmacy,AIIMS PHARMACY,2,03,https://twitter.com/aiims_pharmacy/status/1361515538158026757,[],['https://pbs.twimg.com/media/EuUTJBVVcAA6uW2.jpg'],1,https://pbs.twimg.com/media/EuUTJBVVcAA6uW2.jpg,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
584,1361431325274607616,1361431325274607616,1613425496000.0,2021-02-15 21:44:56,+0000,,"Congress ne desh ko Loota. Aiims ka construction Baap ke Paise se Nahin, hamare TAX se karwaya.",tl,[],[],206543329,206543329,bkgirish,गिरीश कु. ठाकुर,1,21,https://twitter.com/bkgirish/status/1361431325274607616,[],[],0,,False,0,0,0,https://twitter.com/bansodsada/status/1356150630394507266,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
585,1361382133051236353,1361382133051236353,1613413768000.0,2021-02-15 18:29:28,+0000,,AIIMS PHARMACY FRANCHISE  https://t.co/eKy6Yan4sX,en,[],[],1359428181594308610,1359428181594308610,aiims_pharmacy,AIIMS PHARMACY,1,18,https://twitter.com/aiims_pharmacy/status/1361382133051236353,[],['https://pbs.twimg.com/media/EuSZzx1VgAExcyW.jpg'],1,https://pbs.twimg.com/media/EuSZzx1VgAExcyW.jpg,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
586,1361297136873213953,1361297136873213953,1613393503000.0,2021-02-15 12:51:43,+0000,,@dtptraffic heavy traffic AIIMS to sarai kale khan by banda singh bahadur setu (Barah pulla) this is daily schedule of huge traffic jam,en,[],[],175734564,175734564,iRajKhatri,Raj Khatri,1,12,https://twitter.com/iRajKhatri/status/1361297136873213953,[],[],0,,False,0,1,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
587,1361281283909820416,1361281283909820416,1613389724000.0,2021-02-15 11:48:44,+0000,,@drharshvardhan  @aiims_delhi  @AIIMSRDA  @aiims_nd  माननीय स्वास्थ्य मंत्री जी कम से पत्रकारिता को इतना तो मत गिराइए  https://t.co/ax9LjfS6an,hi,[],[],3164975780,3164975780,ssaini1970,Sanjay Saini,1,11,https://twitter.com/ssaini1970/status/1361281283909820416,[],['https://pbs.twimg.com/media/EuQ-GtWUYAMJViL.jpg'],1,https://pbs.twimg.com/media/EuQ-GtWUYAMJViL.jpg,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
588,1361207736889794561,1361207736889794561,1613372189000.0,2021-02-15 06:56:29,+0000,,"Today with AAP Punjab State Secretary @ChadhaGagan85 at AIIMS Delhi. Gagan underwent a surgery for his Cardiomyopathy problem and an ICD has been attached to his heart. The brave soldier of @ArvindKejriwal is in high spirits, like his usual self, despite the operation.  https://t.co/TZpZV00xiR",en,[],[],712503963988287488,712503963988287488,HarpalCheemaMLA,Adv Harpal Singh Cheema,1,06,https://twitter.com/HarpalCheemaMLA/status/1361207736889794561,[],"['https://pbs.twimg.com/media/EuP6947WQAMG7hS.jpg', 'https://pbs.twimg.com/media/EuP7JMmXIAEVIZ8.jpg', 'https://pbs.twimg.com/media/EuP7LBuXMAAxFm_.jpg']",1,https://pbs.twimg.com/media/EuP6947WQAMG7hS.jpg,False,168,15,54,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
589,1361192394574585861,1361192394574585861,1613368531000.0,2021-02-15 05:55:31,+0000,,"Exiting Barapullah Speedway is now a nightmare, with not only perennial bottleneck traffic jam at exit towards AIIMS, but also cleverly placed speed-camera by at dip area near Lodi road, where speed is bound to be fast. Bad planning, smart looting. @DelhiPolice @DelhiTrafficPol  https://t.co/LBsmHwWSk7",en,[],[],225460896,225460896,rajivchhibber,"Dr Rajiv Chhibber, PhD",1,05,https://twitter.com/rajivchhibber/status/1361192394574585861,[],['https://pbs.twimg.com/media/EuPtQSSUcAIIn7l.jpg'],1,https://pbs.twimg.com/media/EuPtQSSUcAIIn7l.jpg,False,3,1,1,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
590,1361000371347316739,1361000371347316739,1613322749000.0,2021-02-14 17:12:29,+0000,,"बिहार के किसी भी जिला के Govt hospital में जब इलाज नहीं होता तो गरीब पटना के IGIMS, PMCH, AIIMS में इलाज करवाने आते है और यहां उन्हें मौत मिलता है  https://t.co/oYFeLcWEPv @sardanarohit @sudhirchaudhary @AmitShah @abhisar_sharma @anjanaomkashyap @narendramodi",hi,[],[],3406205772,3406205772,nikhilsingh_raj,Nikhil Raj Singh,7,17,https://twitter.com/nikhilsingh_raj/status/1361000371347316739,['https://www.facebook.com/SachTakNo1/videos/148431357096855/'],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
591,1360994444070121474,1360994444070121474,1613321336000.0,2021-02-14 16:48:56,+0000,,किसी नेता या अभिनेता गन को रिनल ट्रांसप्लांट व किडनी की आश्यकता हो तो संपर्क करें 🙏 मुझे अपने परिवार को बचाना है 🙏🙏 पिता श्री के सिर का बोझ हल्का करना है !! 9971862436 @SonuSood @DrKumarVishwas @narendramodi @AmitShah @duttsanjay @KapilMishra_IND @aiims_nd,hi,[],[],1160540401582784513,1160540401582784513,PtPawansharma36,पवन शर्मा भारद्वाज🇮🇳,7,16,https://twitter.com/PtPawansharma36/status/1360994444070121474,[],[],0,,False,1,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
592,1360987522306764805,1360987522306764805,1613319685000.0,2021-02-14 16:21:25,+0000,,@RahulGandhi Sir I need medical help in AIIMS for my uncle who used to fight for our party as a warrior  Ashique Hussain  8825310921,en,[],[],1296011205174104064,1296011205174104064,Ashu84820957,Ashique Hussain,7,16,https://twitter.com/Ashu84820957/status/1360987522306764805,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
593,1360927802271301636,1360927793530376195,1613305447000.0,2021-02-14 12:24:07,+0000,,@aiims_jodhpur @drharshvardhan @MoHFW_INDIA @PMOIndia @RaghusharmaINC,und,[],[],1360920765562904576,1360920765562904576,Chirag58922346,Chirag,7,12,https://twitter.com/Chirag58922346/status/1360927802271301636,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
594,1360927798206943234,1360927793530376195,1613305446000.0,2021-02-14 12:24:06,+0000,,I Just want to Tell that AIIMs Jaise hospitals me bhi Aisi Laaparvaahi Hoti hai.. I Request That strict Action should Be taken towards Such Situation..  Aaj AIIMS valo Ki laparvahi ke vajah se Dadi Ki Tabiyat Aur khrb hai..  For more details u can check Attached Images..,en,[],[],1360920765562904576,1360920765562904576,Chirag58922346,Chirag,7,12,https://twitter.com/Chirag58922346/status/1360927798206943234,[],[],0,,False,0,1,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
595,1360927796273405955,1360927793530376195,1613305446000.0,2021-02-14 12:24:06,+0000,,And then He askd that Aiims valo Ne Oxygen diya kiya.. i told tht nahi ..  He said tht inki Reports me oxygem bahut kam aaya hai to aiims vale aisi laaparvahi kaise kr skte hai.. PO2 should be between 83-108 and unke 44 aayi sirf..,en,[],[],1360920765562904576,1360920765562904576,Chirag58922346,Chirag,7,12,https://twitter.com/Chirag58922346/status/1360927796273405955,[],[],0,,False,0,1,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
596,1360927793530376195,1360927793530376195,1613305445000.0,2021-02-14 12:24:05,+0000,,On 10th Of February I Had taken My Grandmother To AIIMS Jodhpur.. Unke tests Vagar Hue And Doctor Ne bola Ke everything is Normal U Can take her to Home.. today Our family Doctor has came to See her and after chcking all the reports of aiims he was shocked..  https://t.co/WN0shbofPG,en,[],[],1360920765562904576,1360920765562904576,Chirag58922346,Chirag,7,12,https://twitter.com/Chirag58922346/status/1360927793530376195,[],"['https://pbs.twimg.com/media/EuL8m1uUcAINgod.jpg', 'https://pbs.twimg.com/media/EuL8nVkU4AkB29X.jpg']",1,https://pbs.twimg.com/media/EuL8m1uUcAINgod.jpg,False,0,1,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
597,1360828104999014403,1360828104999014403,1613281677000.0,2021-02-14 05:47:57,+0000,,पूर्व राज्यपाल हम सभी के प्रेरणा श्रोत आदरणीय श्री केशरी नाथ त्रिपाठी जी के शीघ्र स्वस्थ होने की इश्वर से कामना करता हूं,hi,[],[],2562612564,2562612564,Aiims_Arvind,Arvind Tripathi🇮🇳,7,05,https://twitter.com/Aiims_Arvind/status/1360828104999014403,[],[],0,,False,2,0,0,https://twitter.com/KavitaTripathi_/status/1360492445637615621,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
598,1360821143100297221,1360492445637615621,1613280018000.0,2021-02-14 05:20:18,+0000,,@KavitaTripathi_ @narendramodi @PMOIndia @anandibenpatel @VPSecretariat इश्वर से आदरणीय के शीघ्र स्वस्थ होने की प्रार्थना करता हूं,hi,[],[],2562612564,2562612564,Aiims_Arvind,Arvind Tripathi🇮🇳,7,05,https://twitter.com/Aiims_Arvind/status/1360821143100297221,[],[],0,,False,1,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'KavitaTripathi_', 'name': 'Kavita Tripathi', 'id': '1278222461591420928'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}, {'screen_name': 'PMOIndia', 'name': 'PMO India', 'id': '471741741'}, {'screen_name': 'anandibenpatel', 'name': 'Anandiben Patel', 'id': '378056166'}, {'screen_name': 'VPSecretariat', 'name': 'Vice President of India', 'id': '887606425479856128'}]",,,,
599,1360819952706482180,1360798166321274884,1613279734000.0,2021-02-14 05:15:34,+0000,,@TheDeepak2020In विनम्र श्रद्धांजलि,hi,[],[],2562612564,2562612564,Aiims_Arvind,Arvind Tripathi🇮🇳,7,05,https://twitter.com/Aiims_Arvind/status/1360819952706482180,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'TheDeepak2020In', 'name': 'Deepak Sharma', 'id': '1225761252082765824'}]",,,,
600,1360818007145029632,1360817887120875524,1613279270000.0,2021-02-14 05:07:50,+0000,,@Mogemmbo @ShaakalH @Aiims_Arvind,und,[],[],2562612564,2562612564,Aiims_Arvind,Arvind Tripathi🇮🇳,7,05,https://twitter.com/Aiims_Arvind/status/1360818007145029632,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'Mogemmbo', 'name': 'M҈O҈G҉E҉M҈B҈O҉ ® ♛ 🅜🅖🅜 🇮🇳', 'id': '1200088745212551173'}, {'screen_name': 'ShaakalH', 'name': 'S҈H҈A҉A҉K҉A҉L҉', 'id': '1276610489473273857'}]",,,,
601,1360817175368511488,1360817175368511488,1613279072000.0,2021-02-14 05:04:32,+0000,,#Bastimahotsav2021 @HarishD_BJP  https://t.co/QShf0xGaqO,und,['bastimahotsav2021'],[],2562612564,2562612564,Aiims_Arvind,Arvind Tripathi🇮🇳,7,05,https://twitter.com/Aiims_Arvind/status/1360817175368511488,[],['https://pbs.twimg.com/media/EuKYAI8UUAYZTio.jpg'],1,https://pbs.twimg.com/media/EuKYAI8UUAYZTio.jpg,False,14,0,8,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
602,1360815329732038659,1360803304867946496,1613278631000.0,2021-02-14 04:57:11,+0000,,@ProfSanjay_IIMC विनम्र श्रद्धांजलि 🙏,hi,[],[],2562612564,2562612564,Aiims_Arvind,Arvind Tripathi🇮🇳,7,04,https://twitter.com/Aiims_Arvind/status/1360815329732038659,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'ProfSanjay_IIMC', 'name': 'Prof. Sanjay Dwivedi', 'id': '2489714702'}]",,,,
603,1360807563034382337,1360807563034382337,1613276780000.0,2021-02-14 04:26:20,+0000,,पुलवामा अटैक में शहीद हुए वीरों कों विनम्र श्रद्धांजलि 🙏🇮🇳  #पुलवामा_शहीद_दिवस #पुलवामा_के_शहीदों_को_नमन  https://t.co/S0roEUOTsW,hi,"['पुलवामा_शहीद_दिवस', 'पुलवामा_के_शहीदों_को_नमन']",[],2562612564,2562612564,Aiims_Arvind,Arvind Tripathi🇮🇳,7,04,https://twitter.com/Aiims_Arvind/status/1360807563034382337,[],['https://pbs.twimg.com/media/EuKPRCUVkAA0UW8.jpg'],1,https://pbs.twimg.com/media/EuKPRCUVkAA0UW8.jpg,False,8,0,2,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
604,1360806383298306048,1360806383298306048,1613276498000.0,2021-02-14 04:21:38,+0000,,सादगी और सौम्यता की प्रतिमूर्ति ओजस्वी वक्ता पूर्व विदेश मंत्री सुषमा स्वराज जी की जयंती पर विनम्र श्रद्धांजलि  #sushmaswaraj  https://t.co/UHsv9Hc2wI,hi,['sushmaswaraj'],[],2562612564,2562612564,Aiims_Arvind,Arvind Tripathi🇮🇳,7,04,https://twitter.com/Aiims_Arvind/status/1360806383298306048,[],['https://pbs.twimg.com/media/EuKOMXOUYAMaQg8.jpg'],1,https://pbs.twimg.com/media/EuKOMXOUYAMaQg8.jpg,False,5,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
605,1360456250060775424,1360456250060775424,1613193020000.0,2021-02-13 05:10:20,+0000,,#onediettoday @onediettoday   Important for baby.  #IChooseToLiveHealthy #weaning #celebratetruelove #SaturdayMorning #saturdaymotivation #weaning #weaningbaby #babyfood #growth #development #immunitybooster #Rishikesh #AIIMS #UK  https://t.co/WRG1MpvdFM,en,"['onediettoday', 'ichoosetolivehealthy', 'weaning', 'celebratetruelove', 'saturdaymorning', 'saturdaymotivation', 'weaning', 'weaningbaby', 'babyfood', 'growth', 'development', 'immunitybooster', 'rishikesh', 'aiims', 'uk']",[],2355728078,2355728078,onediettoday,Dr. Anu Agrawal,6,05,https://twitter.com/onediettoday/status/1360456250060775424,[],['https://pbs.twimg.com/media/EuFPuyiUUAADykD.jpg'],1,https://pbs.twimg.com/media/EuFPuyiUUAADykD.jpg,False,1,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
606,1360452936317341698,1360452936317341698,1613192230000.0,2021-02-13 04:57:10,+0000,,"भारतवर्ष के अजय योद्धा, उत्तर भारत की ऐतिहासिक राजनीति के प्लेटो, सामाजिक समरसता-समानता के जनक, किसानों के मसीहा, भरतपुर के संस्थापक महाराजा सूरजमल जी की जयंती पर उन्हें मेरा कोटि-कोटि नमन l #MaharajaSurajmal  https://t.co/N7A3A1bgAN",hi,['maharajasurajmal'],[],1226819827,1226819827,manohar_aiims,manohar choudhary 🇮🇳,6,04,https://twitter.com/manohar_aiims/status/1360452936317341698,[],['https://pbs.twimg.com/media/EuFMvCkVkAc2HiU.jpg'],1,https://pbs.twimg.com/media/EuFMvCkVkAc2HiU.jpg,False,3,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
607,1360421063297957895,1360217166805487618,1613184631000.0,2021-02-13 02:50:31,+0000,,@akashtomarips app hero ho sir,es,[],[],992023176371757056,992023176371757056,aiims_dr,Dr Sukendra yadav aiims,6,02,https://twitter.com/aiims_dr/status/1360421063297957895,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'akashtomarips', 'name': 'Akash Tomar IPS', 'id': '721952072413814784'}]",,,,
608,1360420074079756289,1360420074079756289,1613184395000.0,2021-02-13 02:46:35,+0000,,"Two little hands, two little feet...now our family is delightfully complete. Happy to announce the arrival of our princess 👸",en,[],[],2681260736,2681260736,aiims_amit,Dr. Amit Singh,6,02,https://twitter.com/aiims_amit/status/1360420074079756289,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
609,1360417691975077889,1360417691975077889,1613183827000.0,2021-02-13 02:37:07,+0000,,@rsprasad  Sir aap meri madad kijiye papaji ki throat cancer ho gaya hai iske liye unhe AIIMS me ilaj karwa raha hun. mai Ayushman card men name dalwana chahta hun . or unka cancer ka date bahut lamba mil gaya hai 1 march ka. plz unko vahan bharti karwa dijiye,hi,[],[],1162372201120591873,1162372201120591873,Sanjeev54703954,Sanjeev,6,02,https://twitter.com/Sanjeev54703954/status/1360417691975077889,[],[],0,,False,0,0,0,,aiims,,"28.7041,77.1025,400mi",,,,,[],,,,
0,1371855351084056576,1371773188418379777,1615910778000.0,2021-03-16 16:06:18,+0000,,@PiyushGoyal Airline staff as well were frontline warriors.,en,[],[],90850644,90850644,rockingarchit,Capt Archit Gupta,2,16,https://twitter.com/rockingarchit/status/1371855351084056576,[],[],0,,False,0,0,0,,frontline,,"28.7041,77.1025,400mi",,,,,"[{'screen_name': 'PiyushGoyal', 'name': 'Piyush Goyal', 'id': '1324334436'}]",,,,
1,1371754930319466496,1371754930319466496,1615886836000.0,2021-03-16 09:27:16,+0000,,#IndiaFightsCorona   📍Documents you need to carry for #COVID19 Vaccination👇  ✅Govt photo ID used at the time of registration  ✅Aadhar Card/Voter-I-Card/Passport/Driving Licence/Pan Card with photo   ✅Official Identity card for Healthcare &amp; Frontline workers  #We4Vaccine  https://t.co/eTh3OuOFxh,en,"['indiafightscorona', 'covid19', 'we4vaccine']",[],1249595727535210497,1249595727535210497,FOBSrinagar,Field Outreach Bureau Srinagar (J&K),2,09,https://twitter.com/FOBSrinagar/status/1371754930319466496,[],['https://pbs.twimg.com/media/Ewlz1YXU8AECYti.jpg'],1,https://pbs.twimg.com/media/Ewlz1YXU8AECYti.jpg,False,0,0,0,,frontline,,"28.7041,77.1025,400mi",,,,,[],,,,
2,1371682096549400577,1371682096549400577,1615869471000.0,2021-03-16 04:37:51,+0000,,"Beauticians of Lahore are definitely frontline workers. Not because they’re better than beauticians anywhere else but because the Lahori crowd clearly has no chill. Get them vaccinated at the very least if you’re not gonna miss out on your blow dry and waxing, mid pandemic.",en,[],[],57751204,57751204,HareemSumbul,Hareem Sumbul,2,04,https://twitter.com/HareemSumbul/status/1371682096549400577,[],[],0,,False,52,3,7,,frontline,,"28.7041,77.1025,400mi",,,,,[],,,,
3,1371398497564422144,1371398497564422144,1615801855000.0,2021-03-15 09:50:55,+0000,,"As soldiers await AK 203, Army to equip all infantry battalions, not just frontline troops, with Sig Sauer rifles   At least two companies of over 400 Infantry Battalions to get SiG 716   India had purchased them under FTP in 2019 and reordered in 2020     https://t.co/STaJwhkLQ8",en,[],[],1131254478722572288,1131254478722572288,imVgupta2,Vipul gupta🇮🇳,1,09,https://twitter.com/imVgupta2/status/1371398497564422144,['https://theprint.in/defence/army-to-equip-all-infantry-battalions-not-just-frontline-troops-with-us-sig-sauer-rifles/621984/'],[],0,,False,0,0,0,,frontline,,"28.7041,77.1025,400mi",,,,,[],,,,
4,1371390251063648258,1371390251063648258,1615799889000.0,2021-03-15 09:18:09,+0000,"{'type': 'Point', 'coordinates': [28.63213091, 77.22217788]}",Rajya Sabha MP makes case for categorising teachers as frontline workers for COVID-19 vaccination  https://t.co/f5W5H1gbac #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,"['nifty', 'sipgrab', 'unitingpeoplewiththepossibilities']",[],836549573048848384,836549573048848384,sipgrab,SipGrab,1,09,https://twitter.com/sipgrab/status/1371390251063648258,['http://dlvr.it/RvfL3S'],[],0,,False,0,0,0,,frontline,,"28.7041,77.1025,400mi",,,,,[],,,,
5,1371266980422950914,1371266980422950914,1615770499000.0,2021-03-15 01:08:19,+0000,,India on the path of learnings of Bagvat Gita. How many more Indians could have been vaccinated in India if the made in India vaccines had been made an essential commodity and banned from export by @mygovindia ? The frontline #CovidWarriors have just entered the 2nd dose cycle.,en,['covidwarriors'],[],1176429515595292673,1176429515595292673,JhanwarN1,Dr. Nitin Jhanwar = @ieesd_nj = @jhanwarN1,1,01,https://twitter.com/JhanwarN1/status/1371266980422950914,[],[],0,,False,0,0,0,https://twitter.com/FonsStoelinga/status/1371018165040340992,frontline,,"28.7041,77.1025,400mi",,,,,[],,,,
